algoritmo,versao,dataset,tamanho,threads,amostra,tempo_ms,speedup,eficiencia,obs
Merge,parallel,nearly,50000,2,2,1.079,1.783,0.892,
Merge,parallel,nearly,50000,2,3,1.206,1.595,0.797,
Merge,parallel,nearly,50000,2,4,1.080,1.781,0.891,
Merge,parallel,nearly,50000,2,5,1.104,1.743,0.871,
Merge,parallel,nearly,50000,4,1,1.132,1.700,0.425,
Merge,parallel,nearly,50000,4,2,1.103,1.745,0.436,
Merge,parallel,nearly,50000,4,3,1.185,1.623,0.406,
Merge,parallel,nearly,50000,4,4,1.240,1.551,0.388,
Merge,parallel,nearly,50000,4,5,1.067,1.803,0.451,
Merge,parallel,nearly,50000,8,1,1.205,1.596,0.200,
Merge,parallel,nearly,50000,8,2,1.151,1.672,0.209,
Merge,parallel,nearly,50000,8,3,2.117,0.909,0.114,
Merge,parallel,nearly,50000,8,4,1.585,1.214,0.152,
Merge,parallel,nearly,50000,8,5,1.338,1.438,0.180,
Merge,serial,nearly,100000,1,1,3.896,,,
Merge,serial,nearly,100000,1,2,4.306,,,
Merge,serial,nearly,100000,1,3,3.905,,,
Merge,serial,nearly,100000,1,4,3.893,,,
Merge,serial,nearly,100000,1,5,3.905,,,
Merge,serial-summary,nearly,100000,1,0,3.905,,,median
Merge,parallel,nearly,100000,2,1,2.286,1.708,0.854,
Merge,parallel,nearly,100000,2,2,2.246,1.738,0.869,
Merge,parallel,nearly,100000,2,3,1.775,2.201,1.100,
Merge,parallel,nearly,100000,2,4,1.812,2.156,1.078,
Merge,parallel,nearly,100000,2,5,1.907,2.048,1.024,
Merge,parallel,nearly,100000,4,1,1.675,2.332,0.583,
Merge,parallel,nearly,100000,4,2,1.573,2.483,0.621,
Merge,parallel,nearly,100000,4,3,1.686,2.317,0.579,
Merge,parallel,nearly,100000,4,4,1.569,2.489,0.622,
Merge,parallel,nearly,100000,4,5,1.759,2.221,0.555,
Merge,parallel,nearly,100000,8,1,1.945,2.008,0.251,
Merge,parallel,nearly,100000,8,2,1.710,2.284,0.286,
Merge,parallel,nearly,100000,8,3,1.652,2.364,0.295,
Merge,parallel,nearly,100000,8,4,1.660,2.352,0.294,
Merge,parallel,nearly,100000,8,5,1.828,2.137,0.267,
Merge,serial,dupes,10000,1,1,0.630,,,
Merge,serial,dupes,10000,1,2,0.632,,,
Merge,serial,dupes,10000,1,3,0.619,,,
Merge,serial,dupes,10000,1,4,0.629,,,
Merge,serial,dupes,10000,1,5,0.619,,,
Merge,serial-summary,dupes,10000,1,0,0.629,,,median
Merge,parallel,dupes,10000,2,1,0.721,0.873,0.436,
Merge,parallel,dupes,10000,2,2,0.717,0.877,0.438,
Merge,parallel,dupes,10000,2,3,0.589,1.068,0.534,
Merge,parallel,dupes,10000,2,4,0.542,1.161,0.581,
Merge,parallel,dupes,10000,2,5,0.496,1.267,0.634,
Merge,parallel,dupes,10000,4,1,0.550,1.143,0.286,
Merge,parallel,dupes,10000,4,2,0.662,0.949,0.237,
Merge,parallel,dupes,10000,4,3,0.565,1.113,0.278,
Merge,parallel,dupes,10000,4,4,0.513,1.226,0.307,
Merge,parallel,dupes,10000,4,5,0.800,0.786,0.197,
Merge,parallel,dupes,10000,8,1,0.579,1.086,0.136,
Merge,parallel,dupes,10000,8,2,0.523,1.201,0.150,
Merge,parallel,dupes,10000,8,3,0.714,0.880,0.110,
Merge,parallel,dupes,10000,8,4,0.625,1.006,0.126,
Merge,parallel,dupes,10000,8,5,0.573,1.097,0.137,
Merge,serial,dupes,50000,1,1,3.375,,,
Merge,serial,dupes,50000,1,2,3.326,,,
Merge,serial,dupes,50000,1,3,3.275,,,
Merge,serial,dupes,50000,1,4,3.252,,,
Merge,serial,dupes,50000,1,5,3.308,,,
Merge,serial-summary,dupes,50000,1,0,3.308,,,median
Merge,parallel,dupes,50000,2,1,1.416,2.336,1.168,
Merge,parallel,dupes,50000,2,2,1.112,2.976,1.488,
Merge,parallel,dupes,50000,2,3,1.063,3.111,1.555,
Merge,parallel,dupes,50000,2,4,1.079,3.065,1.533,
Merge,parallel,dupes,50000,2,5,1.113,2.973,1.486,
Merge,parallel,dupes,50000,4,1,1.090,3.036,0.759,
Merge,parallel,dupes,50000,4,2,1.169,2.829,0.707,
Merge,parallel,dupes,50000,4,3,1.164,2.841,0.710,
Merge,parallel,dupes,50000,4,4,1.096,3.017,0.754,
Merge,parallel,dupes,50000,4,5,1.194,2.770,0.693,
Merge,parallel,dupes,50000,8,1,1.146,2.886,0.361,
Merge,parallel,dupes,50000,8,2,1.343,2.463,0.308,
Merge,parallel,dupes,50000,8,3,1.154,2.865,0.358,
Merge,parallel,dupes,50000,8,4,1.146,2.888,0.361,
Merge,parallel,dupes,50000,8,5,2.056,1.609,0.201,
Merge,serial,dupes,100000,1,1,6.738,,,
Merge,serial,dupes,100000,1,2,7.126,,,
Merge,serial,dupes,100000,1,3,6.815,,,
Merge,serial,dupes,100000,1,4,6.704,,,
Merge,serial,dupes,100000,1,5,6.738,,,
Merge,serial-summary,dupes,100000,1,0,6.738,,,median
Merge,parallel,dupes,100000,2,1,1.776,3.794,1.897,
Merge,parallel,dupes,100000,2,2,1.890,3.566,1.783,
Merge,parallel,dupes,100000,2,3,1.822,3.699,1.850,
Merge,parallel,dupes,100000,2,4,1.785,3.776,1.888,
Merge,parallel,dupes,100000,2,5,1.882,3.581,1.790,
Merge,parallel,dupes,100000,4,1,1.989,3.387,0.847,
Merge,parallel,dupes,100000,4,2,2.040,3.303,0.826,
Merge,parallel,dupes,100000,4,3,2.185,3.084,0.771,
Merge,parallel,dupes,100000,4,4,1.811,3.720,0.930,
Merge,parallel,dupes,100000,4,5,1.694,3.977,0.994,
Merge,parallel,dupes,100000,8,1,1.886,3.573,0.447,
Merge,parallel,dupes,100000,8,2,2.102,3.205,0.401,
Merge,parallel,dupes,100000,8,3,1.892,3.562,0.445,
Merge,parallel,dupes,100000,8,4,1.766,3.816,0.477,
Merge,parallel,dupes,100000,8,5,1.897,3.552,0.444,
Quick,serial,random,10000,1,1,1.406,,,
Quick,serial,random,10000,1,2,1.364,,,
Quick,serial,random,10000,1,3,1.337,,,
Quick,serial,random,10000,1,4,1.366,,,
Quick,serial,random,10000,1,5,1.311,,,
Quick,serial-summary,random,10000,1,0,1.364,,,median
Quick,parallel,random,10000,2,1,0.911,1.497,0.748,
Quick,parallel,random,10000,2,2,0.950,1.436,0.718,
Quick,parallel,random,10000,2,3,0.988,1.381,0.690,
Quick,parallel,random,10000,2,4,1.011,1.348,0.674,
Quick,parallel,random,10000,2,5,0.970,1.406,0.703,
Quick,parallel,random,10000,4,1,0.956,1.426,0.356,
Quick,parallel,random,10000,4,2,1.047,1.302,0.326,
Quick,parallel,random,10000,4,3,0.984,1.387,0.347,
Quick,parallel,random,10000,4,4,0.951,1.433,0.358,
Quick,parallel,random,10000,4,5,0.939,1.452,0.363,
Quick,parallel,random,10000,8,1,0.903,1.511,0.189,
Quick,parallel,random,10000,8,2,0.888,1.537,0.192,
Quick,parallel,random,10000,8,3,1.058,1.289,0.161,
Quick,parallel,random,10000,8,4,0.967,1.410,0.176,
Quick,parallel,random,10000,8,5,1.388,0.983,0.123,
Quick,serial,random,50000,1,1,7.785,,,
Quick,serial,random,50000,1,2,7.492,,,
Quick,serial,random,50000,1,3,7.589,,,
Quick,serial,random,50000,1,4,7.894,,,
Quick,serial,random,50000,1,5,7.679,,,
Quick,serial-summary,random,50000,1,0,7.679,,,median
Quick,parallel,random,50000,2,1,4.694,1.636,0.818,
Quick,parallel,random,50000,2,2,5.229,1.469,0.734,
Quick,parallel,random,50000,2,3,5.074,1.514,0.757,
Quick,parallel,random,50000,2,4,5.215,1.472,0.736,
Quick,parallel,random,50000,2,5,4.433,1.732,0.866,
Quick,parallel,random,50000,4,1,6.877,1.117,0.279,
Quick,parallel,random,50000,4,2,3.875,1.982,0.495,
Quick,parallel,random,50000,4,3,4.948,1.552,0.388,
Quick,parallel,random,50000,4,4,4.314,1.780,0.445,
Quick,parallel,random,50000,4,5,4.729,1.624,0.406,
Quick,parallel,random,50000,8,1,4.543,1.690,0.211,
Quick,parallel,random,50000,8,2,4.299,1.786,0.223,
Quick,parallel,random,50000,8,3,4.063,1.890,0.236,
Quick,parallel,random,50000,8,4,3.774,2.035,0.254,
Quick,parallel,random,50000,8,5,3.302,2.325,0.291,
Quick,serial,random,100000,1,1,8.344,,,
Quick,serial,random,100000,1,2,8.291,,,
Quick,serial,random,100000,1,3,8.579,,,
Quick,serial,random,100000,1,4,8.171,,,
Quick,serial,random,100000,1,5,8.546,,,
Quick,serial-summary,random,100000,1,0,8.344,,,median
Quick,parallel,random,100000,2,1,6.013,1.388,0.694,
Quick,parallel,random,100000,2,2,5.706,1.462,0.731,
Quick,parallel,random,100000,2,3,6.552,1.274,0.637,
Quick,parallel,random,100000,2,4,6.250,1.335,0.668,
Quick,parallel,random,100000,2,5,6.046,1.380,0.690,
Quick,parallel,random,100000,4,1,5.656,1.475,0.369,
Quick,parallel,random,100000,4,2,4.030,2.071,0.518,
Quick,parallel,random,100000,4,3,5.326,1.567,0.392,
Quick,parallel,random,100000,4,4,4.736,1.762,0.440,
Quick,parallel,random,100000,4,5,5.259,1.587,0.397,
Quick,parallel,random,100000,8,1,5.310,1.571,0.196,
Quick,parallel,random,100000,8,2,4.881,1.709,0.214,
Quick,parallel,random,100000,8,3,4.097,2.037,0.255,
Quick,parallel,random,100000,8,4,3.846,2.170,0.271,
Quick,parallel,random,100000,8,5,3.072,2.716,0.340,
Quick,serial,reversed,10000,1,1,0.371,,,
Quick,serial,reversed,10000,1,2,0.369,,,
Quick,serial,reversed,10000,1,3,0.384,,,
Quick,serial,reversed,10000,1,4,0.397,,,
Quick,serial,reversed,10000,1,5,0.383,,,
Quick,serial-summary,reversed,10000,1,0,0.383,,,median
Quick,parallel,reversed,10000,2,1,0.378,1.015,0.507,
Quick,parallel,reversed,10000,2,2,0.343,1.118,0.559,
Quick,parallel,reversed,10000,2,3,0.306,1.253,0.627,
Quick,parallel,reversed,10000,2,4,0.277,1.381,0.691,
Quick,parallel,reversed,10000,2,5,0.307,1.246,0.623,
Quick,parallel,reversed,10000,4,1,0.331,1.157,0.289,
Quick,parallel,reversed,10000,4,2,0.397,0.966,0.241,
Quick,parallel,reversed,10000,4,3,0.352,1.090,0.272,
Quick,parallel,reversed,10000,4,4,0.454,0.844,0.211,
Quick,parallel,reversed,10000,4,5,0.326,1.175,0.294,
Quick,parallel,reversed,10000,8,1,0.280,1.368,0.171,
Quick,parallel,reversed,10000,8,2,0.265,1.444,0.181,
Quick,parallel,reversed,10000,8,3,0.252,1.523,0.190,
Quick,parallel,reversed,10000,8,4,0.275,1.393,0.174,
Quick,parallel,reversed,10000,8,5,0.236,1.619,0.202,
Quick,serial,reversed,50000,1,1,2.023,,,
Quick,serial,reversed,50000,1,2,1.980,,,
Quick,serial,reversed,50000,1,3,1.977,,,
Quick,serial,reversed,50000,1,4,1.938,,,
Quick,serial,reversed,50000,1,5,2.007,,,
Quick,serial-summary,reversed,50000,1,0,1.980,,,median
Quick,parallel,reversed,50000,2,1,16.961,0.117,0.058,
Quick,parallel,reversed,50000,2,2,2.288,0.865,0.433,
Quick,parallel,reversed,50000,2,3,1.716,1.154,0.577,
Quick,parallel,reversed,50000,2,4,2.310,0.857,0.429,
Quick,parallel,reversed,50000,2,5,2.736,0.724,0.362,
Quick,parallel,reversed,50000,4,1,1.890,1.047,0.262,
Quick,parallel,reversed,50000,4,2,2.003,0.988,0.247,
Quick,parallel,reversed,50000,4,3,1.777,1.115,0.279,
Quick,parallel,reversed,50000,4,4,1.582,1.252,0.313,
Quick,parallel,reversed,50000,4,5,1.730,1.145,0.286,
Quick,parallel,reversed,50000,8,1,1.791,1.106,0.138,
Quick,parallel,reversed,50000,8,2,1.795,1.103,0.138,
Quick,parallel,reversed,50000,8,3,1.453,1.363,0.170,
Quick,parallel,reversed,50000,8,4,1.134,1.746,0.218,
Quick,parallel,reversed,50000,8,5,1.232,1.607,0.201,
Quick,serial,reversed,100000,1,1,4.035,,,
Quick,serial,reversed,100000,1,2,4.006,,,
Quick,serial,reversed,100000,1,3,4.134,,,
Quick,serial,reversed,100000,1,4,4.027,,,
Quick,serial,reversed,100000,1,5,4.134,,,
Quick,serial-summary,reversed,100000,1,0,4.035,,,median
Quick,parallel,reversed,100000,2,1,1.486,2.714,1.357,
Quick,parallel,reversed,100000,2,2,1.307,3.087,1.544,
Quick,parallel,reversed,100000,2,3,1.366,2.953,1.476,
Quick,parallel,reversed,100000,2,4,1.281,3.150,1.575,
Quick,parallel,reversed,100000,2,5,1.696,2.379,1.190,
Quick,parallel,reversed,100000,4,1,1.135,3.555,0.889,
Quick,parallel,reversed,100000,4,2,1.286,3.139,0.785,
Quick,parallel,reversed,100000,4,3,1.301,3.101,0.775,
Quick,parallel,reversed,100000,4,4,1.337,3.017,0.754,
Quick,parallel,reversed,100000,4,5,1.663,2.426,0.606,
Quick,parallel,reversed,100000,8,1,1.580,2.553,0.319,
Quick,parallel,reversed,100000,8,2,1.285,3.139,0.392,
Quick,parallel,reversed,100000,8,3,1.831,2.204,0.275,
Quick,parallel,reversed,100000,8,4,1.653,2.441,0.305,
Quick,parallel,reversed,100000,8,5,1.542,2.616,0.327,
Quick,serial,nearly,10000,1,1,0.383,,,
Quick,serial,nearly,10000,1,2,0.384,,,
Quick,serial,nearly,10000,1,3,0.396,,,
Quick,serial,nearly,10000,1,4,0.388,,,
Quick,serial,nearly,10000,1,5,0.393,,,
Quick,serial-summary,nearly,10000,1,0,0.388,,,median
Quick,parallel,nearly,10000,2,1,0.463,0.839,0.419,
Quick,parallel,nearly,10000,2,2,0.539,0.721,0.360,
Quick,parallel,nearly,10000,2,3,0.494,0.785,0.393,
Quick,parallel,nearly,10000,2,4,0.662,0.586,0.293,
Quick,parallel,nearly,10000,2,5,0.450,0.862,0.431,
Quick,parallel,nearly,10000,4,1,0.702,0.553,0.138,
Quick,parallel,nearly,10000,4,2,0.525,0.739,0.185,
Quick,parallel,nearly,10000,4,3,0.441,0.879,0.220,
Quick,parallel,nearly,10000,4,4,0.452,0.858,0.214,
Quick,parallel,nearly,10000,4,5,0.659,0.589,0.147,
Quick,parallel,nearly,10000,8,1,0.481,0.807,0.101,
Quick,parallel,nearly,10000,8,2,0.564,0.688,0.086,
Quick,parallel,nearly,10000,8,3,0.512,0.758,0.095,
Quick,parallel,nearly,10000,8,4,0.595,0.653,0.082,
Quick,parallel,nearly,10000,8,5,0.594,0.653,0.082,
Quick,serial,nearly,50000,1,1,2.108,,,
Quick,serial,nearly,50000,1,2,2.092,,,
Quick,serial,nearly,50000,1,3,2.003,,,
Quick,serial,nearly,50000,1,4,2.033,,,
Quick,serial,nearly,50000,1,5,2.083,,,
Quick,serial-summary,nearly,50000,1,0,2.083,,,median
Quick,parallel,nearly,50000,2,1,1.423,1.464,0.732,
Quick,parallel,nearly,50000,2,2,1.504,1.385,0.693,
Quick,parallel,nearly,50000,2,3,1.816,1.147,0.574,
Quick,parallel,nearly,50000,2,4,1.248,1.669,0.834,
Quick,parallel,nearly,50000,2,5,1.178,1.769,0.885,
Quick,parallel,nearly,50000,4,1,1.112,1.873,0.468,
Quick,parallel,nearly,50000,4,2,1.104,1.886,0.472,
Quick,parallel,nearly,50000,4,3,1.516,1.374,0.343,
Quick,parallel,nearly,50000,4,4,1.066,1.955,0.489,
Quick,parallel,nearly,50000,4,5,1.187,1.755,0.439,
Quick,parallel,nearly,50000,8,1,1.362,1.530,0.191,
Quick,parallel,nearly,50000,8,2,1.502,1.387,0.173,
Quick,parallel,nearly,50000,8,3,1.627,1.280,0.160,
Quick,parallel,nearly,50000,8,4,1.288,1.617,0.202,
Quick,parallel,nearly,50000,8,5,1.295,1.609,0.201,
Quick,serial,nearly,100000,1,1,4.155,,,
Quick,serial,nearly,100000,1,2,4.223,,,
Quick,serial,nearly,100000,1,3,4.124,,,
Quick,serial,nearly,100000,1,4,4.194,,,
Quick,serial,nearly,100000,1,5,4.142,,,
Quick,serial-summary,nearly,100000,1,0,4.155,,,median
Quick,parallel,nearly,100000,2,1,2.099,1.980,0.990,
Quick,parallel,nearly,100000,2,2,3.039,1.367,0.684,
Quick,parallel,nearly,100000,2,3,3.068,1.355,0.677,
Quick,parallel,nearly,100000,2,4,3.352,1.240,0.620,
Quick,parallel,nearly,100000,2,5,3.940,1.055,0.527,
Quick,parallel,nearly,100000,4,1,2.333,1.781,0.445,
Quick,parallel,nearly,100000,4,2,2.015,2.062,0.515,
Quick,parallel,nearly,100000,4,3,1.881,2.209,0.552,
Quick,parallel,nearly,100000,4,4,1.927,2.157,0.539,
Quick,parallel,nearly,100000,4,5,1.980,2.099,0.525,
Quick,parallel,nearly,100000,8,1,2.039,2.038,0.255,
Quick,parallel,nearly,100000,8,2,2.031,2.046,0.256,
Quick,parallel,nearly,100000,8,3,1.858,2.236,0.280,
Quick,parallel,nearly,100000,8,4,2.373,1.751,0.219,
Quick,parallel,nearly,100000,8,5,1.902,2.184,0.273,
Quick,serial,dupes,10000,1,1,5.466,,,
Quick,serial,dupes,10000,1,2,5.486,,,
Quick,serial,dupes,10000,1,3,5.447,,,
Quick,serial,dupes,10000,1,4,5.383,,,
Quick,serial,dupes,10000,1,5,5.635,,,
Quick,serial-summary,dupes,10000,1,0,5.466,,,median
Quick,parallel,dupes,10000,2,1,0.430,12.702,6.351,
Quick,parallel,dupes,10000,2,2,0.642,8.511,4.255,
Quick,parallel,dupes,10000,2,3,0.668,8.183,4.092,
Quick,parallel,dupes,10000,2,4,0.899,6.078,3.039,
Quick,parallel,dupes,10000,2,5,0.465,11.762,5.881,
Quick,parallel,dupes,10000,4,1,0.503,10.875,2.719,
Quick,parallel,dupes,10000,4,2,0.492,11.116,2.779,
Quick,parallel,dupes,10000,4,3,0.405,13.512,3.378,
Quick,parallel,dupes,10000,4,4,0.359,15.208,3.802,
Quick,parallel,dupes,10000,4,5,0.474,11.528,2.882,
Quick,parallel,dupes,10000,8,1,0.386,14.174,1.772,
Quick,parallel,dupes,10000,8,2,0.413,13.244,1.655,
Quick,parallel,dupes,10000,8,3,0.399,13.685,1.711,
Quick,parallel,dupes,10000,8,4,0.458,11.923,1.490,
Quick,parallel,dupes,10000,8,5,0.397,13.774,1.722,
Quick,serial,dupes,50000,1,1,134.479,,,
Quick,serial,dupes,50000,1,2,133.785,,,
Quick,serial,dupes,50000,1,3,138.476,,,
Quick,serial,dupes,50000,1,4,134.917,,,
Quick,serial,dupes,50000,1,5,137.682,,,
Quick,serial-summary,dupes,50000,1,0,134.917,,,median
Quick,parallel,dupes,50000,2,1,1.028,131.280,65.640,
Quick,parallel,dupes,50000,2,2,1.492,90.451,45.225,
Quick,parallel,dupes,50000,2,3,1.267,106.451,53.226,
Quick,parallel,dupes,50000,2,4,1.301,103.742,51.871,
Quick,parallel,dupes,50000,2,5,1.299,103.886,51.943,
Quick,parallel,dupes,50000,4,1,1.206,111.843,27.961,
Quick,parallel,dupes,50000,4,2,1.356,99.467,24.867,
Quick,parallel,dupes,50000,4,3,1.485,90.871,22.718,
Quick,parallel,dupes,50000,4,4,1.360,99.189,24.797,
Quick,parallel,dupes,50000,4,5,1.451,93.007,23.252,
Quick,parallel,dupes,50000,8,1,1.230,109.724,13.715,
Quick,parallel,dupes,50000,8,2,1.484,90.908,11.364,
Quick,parallel,dupes,50000,8,3,1.888,71.441,8.930,
Quick,parallel,dupes,50000,8,4,1.414,95.422,11.928,
Quick,parallel,dupes,50000,8,5,1.255,107.495,13.437,
Quick,serial,dupes,100000,1,1,550.463,,,
Quick,serial,dupes,100000,1,2,550.738,,,
Quick,serial,dupes,100000,1,3,545.301,,,
Quick,serial,dupes,100000,1,4,532.444,,,
Quick,serial,dupes,100000,1,5,538.263,,,
Quick,serial-summary,dupes,100000,1,0,545.301,,,median
Quick,parallel,dupes,100000,2,1,1.705,319.787,159.894,
Quick,parallel,dupes,100000,2,2,1.554,350.879,175.439,
Quick,parallel,dupes,100000,2,3,1.428,381.757,190.878,
Quick,parallel,dupes,100000,2,4,1.544,353.243,176.621,
Quick,parallel,dupes,100000,2,5,1.560,349.597,174.798,
Quick,parallel,dupes,100000,4,1,1.390,392.246,98.062,
Quick,parallel,dupes,100000,4,2,1.872,291.340,72.835,
Quick,parallel,dupes,100000,4,3,1.501,363.267,90.817,
Quick,parallel,dupes,100000,4,4,1.470,371.054,92.764,
Quick,parallel,dupes,100000,4,5,1.870,291.636,72.909,
Quick,parallel,dupes,100000,8,1,1.932,282.262,35.283,
Quick,parallel,dupes,100000,8,2,1.893,288.123,36.015,
Quick,parallel,dupes,100000,8,3,1.834,297.280,37.160,
Quick,parallel,dupes,100000,8,4,2.064,264.196,33.025,
Quick,parallel,dupes,100000,8,5,1.827,298.501,37.313,
